record_id,product_ndc,generic_name,labeler_name,brand_name,marketing_category,dosage_form,spl_id,product_type,product_id,application_number,brand_name_base,active_ingredient_name,active_ingredient_strength,route,pharm_class,package_ndc,description,marketing_start_date,listing_expiration_date,sample,finished
829,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
830,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
831,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
832,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
833,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
834,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
835,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
836,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
837,83457-103,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-103_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 40 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-103-01,"2 SYRINGE, GLASS in 1 CARTON (83457-103-01)  / .8 mL in 1 SYRINGE, GLASS",9/21/2023,12/31/2025,FALSE,TRUE
838,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
839,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
840,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
841,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
842,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
843,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
844,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
845,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
846,83457-107,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-107_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-107-01,2 SYRINGE in 1 CARTON (83457-107-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
847,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
848,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
849,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
850,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
851,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
852,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
853,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
854,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
855,83457-108,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-108_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 20 mg/.2mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-108-01,"2 SYRINGE, GLASS in 1 CARTON (83457-108-01)  / .2 mL in 1 SYRINGE, GLASS",12/15/2023,12/31/2025,FALSE,TRUE
856,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
857,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
858,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
859,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
860,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
861,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
862,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
863,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
864,83457-112,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,KIT,e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-112_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ,,,,,83457-112-01,1 KIT in 1 CARTON (83457-112-01)  *  1 SYRINGE in 1 CARTON / .8 mL in 1 SYRINGE *  2 SYRINGE in 1 CARTON / .4 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
865,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
866,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
867,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
868,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
869,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
870,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
871,83457-113,adalimumab-adaz,Cordavis Limited,HYRIMOZ,BLA,"INJECTION, SOLUTION",e937bde8-d78d-4fca-acb0-ea2aac54e579,HUMAN PRESCRIPTION DRUG,83457-113_e937bde8-d78d-4fca-acb0-ea2aac54e579,BLA761071,HYRIMOZ, 'ADALIMUMAB', 80 mg/.8mL,SUBCUTANEOUS',"['Antibodies', 'Monoclonal [CS]', 'Tumor Necrosis Factor Blocker [EPC]', 'Tumor Necrosis Factor Receptor Blocking Activity [MoA]']",83457-113-01,3 SYRINGE in 1 CARTON (83457-113-01)  / .8 mL in 1 SYRINGE,12/15/2023,12/31/2025,FALSE,TRUE
